registration_years_type0,-0.67069,-0.679779,1.77004
subroot_map_123514003,-0.0454554,0.0218858,-0.0504542
subroot_map_50012068,0.0541029,-0.0099918,0.0279712
subroot_map_50019812,-0.0332444,0.0213673,-0.0423122
subroot_map_290503,-0.0411611,0.0189256,-0.0453558
subroot_map_50015219,0.0138621,-0.000610829,-0.00200736
subroot_map_50005752,-0.0451277,0.0212891,-0.0497525
subroot_map_50008901,-0.0483359,0.0238003,-0.0521952
subroot_map_211708,-0.0454095,0.0230759,-0.050124
subroot_map_211707,-0.0533699,0.0225744,-0.0543268
subroot_map_122894005,0.0408736,-0.0098485,0.0247709
subroot_map_123454001,0.0078073,0.00157276,0.00278506
subroot_map_50014493,-0.0365425,0.0222762,-0.0447553
subroot_map_121382014,0.0420702,-0.00533924,0.0199245
subroot_map_50018971,0.0683558,-0.0146994,0.0407902
subroot_map_50018975,0.00510434,0.000875231,0.00222953
subroot_map_121454013,0.0159075,-0.00206774,0.00921331
subroot_map_121454011,-0.0441388,0.0221543,-0.0488971
subroot_map_121476002,-0.0511056,0.0250299,-0.0542329
subroot_map_50025111,0.0322446,-0.00258894,0.0131373
subroot_map_50023294,-0.0166009,0.0161908,-0.0319689
subroot_map_50012162,-0.0442759,0.0219157,-0.0495097
subroot_map_50012163,-0.0360987,0.0206751,-0.0443932
subroot_map_50012043,-0.0375793,0.0198326,-0.0413295
subroot_map_50015558,0.0222836,-0.00220826,0.0124245
subroot_map_50001290,-0.050524,0.0225729,-0.0560909
subroot_map_50005774,0.011897,-0.00233959,0.00626152
subroot_map_50005773,0.0585558,-0.0116174,0.0382523
subroot_map_50003112,-0.0166622,0.013215,-0.03309
subroot_map_50152002,-0.0482537,0.0229198,-0.0518789
subroot_map_50023067,0.0667352,-0.00912295,0.0394656
subroot_map_50070004,0.0637184,-0.00939011,0.0375689
subroot_map_50012051,-0.0479763,0.0226439,-0.0513591
subroot_map_50013021,-0.0416525,0.0193551,-0.0484134
subroot_map_50015200,0.0114452,0.00718689,-0.00762145
subroot_map_50015568,-0.0431263,0.0211304,-0.0479682
subroot_map_50011167,-0.00172096,0.00450333,-0.00479068
subroot_map_50012019,-0.0498945,0.0241298,-0.0529918
subroot_map_121426007,0.0642707,-0.00904628,0.0331613
subroot_map_123000001,-0.0499537,0.0230943,-0.0527797
subroot_map_50025689,0.0641933,-0.00980017,0.0359474
subroot_map_50013477,-0.0450485,0.0217234,-0.0509732
subroot_map_50011153,-0.050254,0.0239031,-0.0531222
subroot_map_50011150,0.052787,-0.00954156,0.0312568
subroot_map_50004743,-0.0544679,0.0227931,-0.0554395
subroot_map_50004621,-0.0479168,0.0221099,-0.0511059
subroot_map_50005952,-0.0431994,0.021732,-0.0488123
subroot_map_50024369,-0.0273589,0.0174703,-0.0382899
subroot_map_50024248,0.0477362,-0.0109586,0.0278825
subroot_map_2909,-0.0190862,0.0183765,-0.0358867
subroot_map_50023283,-0.0448404,0.0227892,-0.0495738
subroot_map_50012031,-0.0217982,0.0136144,-0.026017
subroot_map_50012032,-0.0487623,0.024432,-0.0527295
subroot_map_50015988,-0.0522806,0.0227142,-0.0538227
subroot_map_110215,-0.038942,0.0241348,-0.0470708
subroot_map_50000177,-0.057286,0.0251278,-0.0571562
subroot_map_110210,-0.0466799,0.0215762,-0.0504382
subroot_map_110211,-0.0442681,0.0221182,-0.0486787
subroot_map_50050622,-0.0422692,0.0205894,-0.0475152
subroot_map_124406003,-0.0275439,0.0188099,-0.0396612
subroot_map_50003318,-0.0525272,0.0244206,-0.0548313
subroot_map_50023498,-0.0486985,0.0224468,-0.051595
subroot_map_50005736,-0.0432957,0.0217594,-0.048642
subroot_map_50024101,-0.0413194,0.0244458,-0.0483646
subroot_map_123596001,-0.054233,0.0275421,-0.0564266
subroot_map_50013217,-0.0376478,0.0202762,-0.0454821
subroot_map_124086006,0.0141234,0.000230522,0.00340126
subroot_map_50015518,-0.0512547,0.0218853,-0.0533523
subroot_map_122430002,0.0552527,-0.0101244,0.0309893
subroot_map_50016729,-0.042751,0.0226324,-0.0484274
subroot_map_50025680,0.0528512,-0.010037,0.0335444
subroot_map_122730001,-0.0502542,0.02228,-0.0531257
subroot_map_121472013,0.0125598,0.0036636,-0.00514296
subroot_map_121288001,0.0534167,-0.0120564,0.0311262
subroot_map_122880002,-0.0424083,0.0214088,-0.0478004
subroot_map_50009047,-0.0470231,0.0223131,-0.0511547
subroot_map_50010394,-0.0378652,0.0206391,-0.0454265
subroot_map_50014759,-0.038413,0.0200309,-0.0459126
subroot_map_50003860,0.0600194,-0.0129653,0.0357393
subroot_map_122444001,-0.040484,0.0201603,-0.0467666
subroot_map_50003854,-0.0437306,0.0232019,-0.0493827
subroot_map_50026617,-0.0465188,0.0223164,-0.0505692
subroot_map_50002409,-0.0379615,0.021696,-0.045828
subroot_map_121380002,-0.0426133,0.0227803,-0.0487209
subroot_map_124488008,-0.0505682,0.0246483,-0.053387
subroot_map_50012342,-0.0434005,0.0246662,-0.0495302
subroot_map_50014763,-0.0322638,0.0169952,-0.0373958
subroot_map_50012345,-0.0426498,0.0251837,-0.049576
subroot_map_50014764,-0.046479,0.0224551,-0.0507386
subroot_map_50012347,-0.0493945,0.0249639,-0.052949
subroot_map_50012349,-0.0337842,0.023764,-0.0438652
subroot_map_50010021,-0.0392654,0.0229605,-0.0465758
subroot_map_121368002,-0.0508252,0.0228815,-0.0536498
subroot_map_50009033,-0.0347336,0.0210238,-0.043361
subroot_map_50009032,-0.0483069,0.0238667,-0.052088
subroot_map_50000582,-0.0523103,0.0235631,-0.0545501
subroot_map_50003853,-0.00313505,0.00171993,-0.00453268
subroot_map_50000583,-0.0460787,0.0230972,-0.0507731
subroot_map_124462006,-0.0563162,0.024261,-0.0567716
subroot_map_122682001,-0.00801067,0.00547525,-0.0130061
subroot_map_50004816,-0.0573968,0.0237655,-0.0568735
subroot_map_50496015,-0.0526285,0.0232189,-0.0541443
subroot_map_50160002,0.00270893,-0.00107218,0.00219678
subroot_map_50022270,0.00949993,-0.0012382,0.00420267
subroot_map_50012473,-0.0349951,0.020836,-0.043811
subroot_map_50012354,-0.0473636,0.0230058,-0.0510833
subroot_map_50013202,-0.0504275,0.0232625,-0.0532456
subroot_map_50014855,1.89141e-05,0.00720703,-0.00694822
subroot_map_50014854,-0.042135,0.0236595,-0.048992
subroot_map_50012314,-0.0481042,0.0214467,-0.0517073
subroot_map_50013888,-0.0500087,0.0234221,-0.0528762
subroot_map_121392003,-0.0543733,0.0244187,-0.0555213
subroot_map_121392004,-0.0470997,0.0236856,-0.0515654
subroot_map_50003881,0.0225898,-0.0035294,0.013922
subroot_map_50023206,-0.0404587,0.0204984,-0.0469872
subroot_map_50023688,-0.0447795,0.0245674,-0.0506161
subroot_map_50024300,-0.0302536,0.0178943,-0.0392755
subroot_map_50023573,-0.046171,0.0219169,-0.0501394
subroot_map_50004849,-0.048905,0.0215047,-0.0513762
subroot_map_50013891,-0.0425982,0.0198416,-0.0482054
subroot_map_217302,0.00178226,-0.000861523,0.00153255
subroot_map_50010167,-0.0470861,0.024305,-0.0513289
subroot_map_1512,0.0662535,-0.00882483,0.0348886
subroot_map_50000360,-0.0503888,0.0224164,-0.0527595
subroot_map_122946001,-0.0483296,0.0237482,-0.0521042
subroot_map_121462024,-0.043821,0.021205,-0.0487654
subroot_map_350310,-0.0377977,0.0193186,-0.0446455
subroot_map_124130011,0.0703707,-0.00905845,0.038844
subroot_map_50002415,-0.0406546,0.0215079,-0.0465398
subroot_map_50019084,0.00507169,-0.00142763,0.00350064
subroot_map_50002898,-0.0401327,0.0222292,-0.0470135
subroot_map_50025883,-0.0139202,0.0107604,-0.0176967
subroot_map_50005929,-0.0273802,0.0188328,-0.0411565
subroot_map_217311,-0.0415523,0.0218354,-0.0479774
subroot_map_50011129,-0.0418742,0.0283809,-0.0495186
subroot_map_123538002,0.0188404,0.00599618,-0.00122856
subroot_map_50010159,-0.0490099,0.0235107,-0.0523126
subroot_map_50014512,-0.0534691,0.0276488,-0.0560726
subroot_map_50012455,-0.043099,0.0228163,-0.0489104
subroot_map_50012412,-0.047038,0.0232871,-0.0515582
subroot_map_2512,-0.0462386,0.0229516,-0.0506703
subroot_map_50008275,-0.0488569,0.0218827,-0.0520882
subroot_map_50013866,-0.0469089,0.0231071,-0.0514318
subroot_map_50012777,-0.0394643,0.0216434,-0.0463993
subroot_map_50012778,-0.0443023,0.0237072,-0.0500711
subroot_map_50013868,-0.0403177,0.0235769,-0.0472111
subroot_map_50013869,-0.0514468,0.0234826,-0.0537629
subroot_map_50008274,-0.0478939,0.0224671,-0.0515204
subroot_map_124730001,-0.0467077,0.0236385,-0.0509649
subroot_map_50021133,-0.0422466,0.020574,-0.0475734
subroot_map_124300002,0.00929066,-0.00227689,0.00521064
subroot_map_121390007,0.0454742,-0.00903593,0.0266444
subroot_map_50024881,-0.0254514,0.0204504,-0.0376623
subroot_map_50013870,-0.0492308,0.0246071,-0.0528526
subroot_map_50013871,-0.0472938,0.0251006,-0.0522003
subroot_map_50012784,-0.0426509,0.0207174,-0.048614
subroot_map_50012785,-0.0519291,0.0247422,-0.0543118
subroot_map_121434026,-0.0409051,0.0230547,-0.0483024
subroot_map_124506009,-0.0406805,0.0230462,-0.0478216
subroot_map_50012786,-0.0293044,0.0188595,-0.0400572
subroot_map_50010464,-0.0434238,0.0218115,-0.048539
subroot_map_50012787,-0.0294115,0.016312,-0.0385971
subroot_map_124472007,-0.0454979,0.0229046,-0.0504279
subroot_map_50012424,-0.0481043,0.0266792,-0.0526915
subroot_map_50013876,-0.0523952,0.0235945,-0.0543181
subroot_map_50015816,0.0363647,-0.00472718,0.0207179
subroot_map_50012307,-0.0486502,0.0225337,-0.0517074
subroot_map_50025858,-0.0411326,0.0205633,-0.046998
subroot_map_50001871,-0.0436338,0.023165,-0.0494456
subroot_map_50025864,-0.0298645,0.0240176,-0.0406587
subroot_map_50023444,-0.0351382,0.0233304,-0.0444923
subroot_map_50025862,-0.0481628,0.0207622,-0.0521735
subroot_map_50001865,-0.0412753,0.021349,-0.0473278
subroot_map_50001748,-0.0285629,0.0181855,-0.0382558
subroot_map_122996002,-0.041943,0.0230491,-0.0484013
subroot_map_50013882,-0.0513139,0.0251651,-0.0553546
subroot_map_50008179,-0.0503932,0.0229982,-0.0530198
subroot_map_1205,-0.0480971,0.0230677,-0.051639
subroot_map_50604012,0.012772,-0.00298644,0.00917816
subroot_map_121458010,-0.0451112,0.0212782,-0.0492392
subroot_map_50025710,-0.0456556,0.0219995,-0.0510205
subroot_map_50004925,-0.0557446,0.0246615,-0.0561485
subroot_map_50148003,-0.0531583,0.0231167,-0.054263
subroot_map_50010485,-0.00262003,0.00320257,-0.0061974
subroot_map_50012766,-0.0298092,0.0204454,-0.0419182
subroot_map_50013618,-0.0429064,0.0248743,-0.049504
subroot_map_50025838,-0.0361803,0.019235,-0.0443075
subroot_map_50024626,-0.0471769,0.0239581,-0.051654
subroot_map_50022568,-0.0284912,0.0193345,-0.039521
subroot_map_121404024,0.0634107,-0.0121042,0.0349676
subroot_map_50000201,-0.0553086,0.0228626,-0.0549168
subroot_map_122438002,0.0387942,-0.00610734,0.0210976
subroot_map_50000557,-0.0253013,0.0150032,-0.028774
subroot_map_50023660,-0.0446846,0.0215017,-0.0513976
subroot_map_121416008,-0.0431046,0.0233736,-0.0493516
subroot_map_123188001,0.0518483,-0.0117626,0.0320537
subroot_map_50012771,-0.0494776,0.0247907,-0.0531092
subroot_map_122738001,-0.04392,0.0215402,-0.0488399
subroot_map_50012773,-0.0475622,0.0234795,-0.0512897
subroot_map_50013823,-0.0521578,0.0231021,-0.054244
subroot_map_50011888,-0.0395527,0.0230426,-0.0471419
subroot_map_122960001,-0.039921,0.0309748,-0.0498699
subroot_map_50023508,-0.0190238,0.0140973,-0.0268813
subroot_map_50009206,-0.0412915,0.0216095,-0.0474081
subroot_map_50020362,0.0236361,-0.00785076,0.00961388
subroot_map_124238002,-0.0452578,0.022434,-0.0501541
subroot_map_50019250,-0.0395271,0.0206227,-0.0463281
subroot_map_121388007,0.0549317,-0.00885229,0.031523
subroot_map_50010789,0.0311902,-0.00469484,0.0139486
subroot_map_122624007,0.0221622,0.00127513,0.00286379
subroot_map_50011892,-0.0192604,0.0203281,-0.0341795
subroot_map_50011893,-0.0424136,0.0217689,-0.0477721
subroot_map_50011894,-0.0503872,0.024462,-0.0535417
subroot_map_110209,-0.0489042,0.0236387,-0.0522688
subroot_map_50011895,-0.0451749,0.0266472,-0.05129
subroot_map_50011896,-0.0126716,0.00971454,-0.0205665
subroot_map_50014923,0.0645545,-0.0136732,0.0393539
subroot_map_2301,-0.0293361,0.0213874,-0.0404631
subroot_map_110207,0.00346913,0.00113668,0.00185071
subroot_map_110201,-0.0467108,0.0214169,-0.0502817
subroot_map_50020006,0.0500789,-0.00346194,0.0200231
subroot_map_110202,-0.0578902,0.0243866,-0.057213
subroot_map_110203,-0.0489634,0.0228456,-0.0517627
subroot_map_50009556,0.0416862,-0.00866473,0.0219884
subroot_map_50020126,0.00397806,-0.000139704,0.0015799
subroot_map_50020489,0.0538536,-0.00992839,0.0304648
subroot_map_2309,0.00895528,0.00134423,0.000578583
subroot_map_50019269,-0.0473244,0.0222536,-0.0509668
subroot_map_50010531,-0.0461736,0.0239368,-0.0507817
subroot_map_124728004,0.0520852,-0.00994757,0.0307844
subroot_map_50010410,-0.0463507,0.0223878,-0.0509911
subroot_map_50012711,-0.0417965,0.0221037,-0.04849
subroot_map_50011866,-0.0475488,0.0224448,-0.0513266
subroot_map_50012834,0.0189531,-0.00303568,0.0106659
subroot_map_50024938,-0.0472059,0.0231857,-0.0510806
subroot_map_50022516,-0.048342,0.0223056,-0.0519043
subroot_map_50012959,-0.0371112,0.0213853,-0.0456043
subroot_map_121458052,0.00488208,0.000410311,0.00107441
subroot_map_50023725,0.00581718,0.00297533,0.000413023
subroot_map_50020459,0.03177,-0.00825476,0.0194829
subroot_map_122740001,-0.0463522,0.0220552,-0.0503129
subroot_map_50023721,0.0621153,-0.00931048,0.033523
subroot_map_124492002,0.0474588,-0.00790623,0.0239683
subroot_map_50019592,-0.052453,0.0231024,-0.0541378
subroot_map_50022520,-0.0498268,0.0235881,-0.0531738
subroot_map_50001739,-0.0488505,0.0239848,-0.0524307
subroot_map_50010567,-0.0473546,0.0222237,-0.0511871
subroot_map_50010566,0.0293207,-0.00422338,0.0167885
subroot_map_50011992,0.0487788,-0.00733203,0.0223326
subroot_map_50011997,0.0062902,-0.000422492,0.00375424
subroot_map_50011877,-0.0345917,0.0199137,-0.0434963
subroot_map_50009339,-0.0486691,0.0247305,-0.0525777
subroot_map_121460005,0.0705688,-0.0140235,0.0407086
subroot_map_50023613,-0.0506651,0.0228868,-0.0530183
subroot_map_121448009,0.0581037,-0.0102445,0.0336011
subroot_map_50022891,-0.0472624,0.0230534,-0.0517205
subroot_map_50001965,-0.03684,0.0323915,-0.0489365
subroot_map_50018398,-0.0469639,0.0223432,-0.0510437
subroot_map_50019007,-0.0495253,0.0230692,-0.0524785
subroot_map_50018158,-0.0338537,0.020315,-0.0427318
subroot_map_50010798,0.0385839,-0.00448014,0.0156473
subroot_map_50010797,-0.0240634,0.0205343,-0.0386965
overseas_list_hk,0.0137434,-0.00165101,-0.0189902
subroot_map_50000063,-0.051265,0.0235602,-0.0535617
subroot_map_50018909,-0.0379882,0.0218014,-0.0456678
subroot_map_50018425,-0.0560412,0.0232442,-0.0569518
subroot_map_50008246,-0.0354275,0.0193937,-0.0435116
qq_length_11,-0.0128578,0.0171419,-0.0208428
subroot_map_50024880,-0.00408033,0.000772766,-0.00828811
subroot_map_121474002,-0.045196,0.0207696,-0.0497535
subroot_map_50590001,0.00226992,0.000478708,0.000541232
qq_length_6,-0.013693,0.00897862,-0.0108039
subroot_map_50018808,0.00377375,-0.00124028,0.000401822
subroot_map_50018813,-0.00695511,0.0058292,-0.0115174
subroot_map_50050372,0.00406648,-0.000803916,0.00171923
subroot_map_121434057,0.0217333,-0.00337709,0.00674612
qq_length_12,-0.00476046,0.00753639,-0.0131217
job_list_school,0.00741221,-0.00460503,0.00497533
subroot_map_50011990,0.00972829,-0.000841109,0.0051054
subroot_map_50008551,-0.00521647,0.00475478,-0.00827594
subroot_map_121386020,0.0202554,0.0156687,0.00687666
subroot_map_3331,-0.0533517,0.0239472,-0.055612
subroot_map_123126002,-7.46961e-05,0.00134616,-0.000562705
subroot_map_50018801,0.00102778,-0.000492591,0.000483499
subroot_map_124710006,0.0457531,-0.00837781,0.0298447
subroot_map_50019103,0.00539525,-5.20511e-05,0.00304335
subroot_map_50019309,0.00139269,0.000887936,-0.00016809
subroot_map_50012910,0.00254431,0.00048029,0.000906046
subroot_map_50000054,-0.0489451,0.022732,-0.0516663
subroot_map_50001931,-0.0477518,0.0241412,-0.0521917
subroot_map_50019318,0.00470413,0.0010807,0.00219959
subroot_map_53,0,0,0
subroot_map_50022728,-0.0555342,0.0233711,-0.0561203
subroot_map_50020995,-0.000933388,0.000324907,-0.000388139
subroot_map_50019098,0.026388,-0.00498256,0.015876
subroot_map_124688012,-0.0178511,0.00873387,-0.0189652
subroot_map_124212008,-0.0141667,0.00607731,-0.014687
subroot_map_350210,-0.0230031,0.0168973,-0.032085
subroot_map_50026627,0.0115057,-0.00275361,0.00778552
subroot_map_121466042,0.00523201,0.00605573,-0.0113194
subroot_map_124984001,0.00309899,0.00142817,0.000974073
subroot_map_124912001,0.000418362,0.00029188,0.000434313
subroot_map_50019077,-0.00101118,0.000693948,-0.00116537
subroot_map_50019293,0.0525909,-0.0115504,0.0320404
subroot_map_50019058,0.003008,0.000850997,0.00127831
subroot_map_50019055,0.000752584,0.00111923,1.68887e-05
subroot_map_50008144,0.00162012,0.00218804,-0.00195648
subroot_map_50014851,0.00426397,0.000788806,0.00119179
subroot_map_50014852,0.00782222,0.00219972,0.00318341
subroot_map_140701,0.00483809,0.00621794,-0.00331785
subroot_map_124386001,0.000526837,0.00117128,-0.000461914
subroot_map_50604005,0.00388336,0.000539268,0.000937643
subroot_map_50023415,0.0134641,-0.00350189,0.00836767
subroot_map_50019287,0.00271866,-0.000751987,0.00136547
subroot_map_50019286,0.0096896,-0.000701872,0.00529212
subroot_map_50010792,0.0526047,-0.0119531,0.0309027
subroot_map_2311,-0.048854,0.0241969,-0.0525865
subroot_map_50676001,0.00950566,-0.000209239,0.00433749
subroot_map_50582002,-0.000809535,0.000737429,-0.000880707
subroot_map_50017871,-0.0483487,0.022381,-0.0516074
subroot_map_50014929,0.0144198,0.00216879,0.00742364
subroot_map_50020372,0.0265832,-0.00248019,0.0161025
subroot_map_124728003,0.000952605,-0.000276754,0.000676705
subroot_map_50023729,0.0280588,-0.00791758,0.0165196
subroot_map_50023727,0.0151833,-0.00329053,0.0095243
subroot_map_50023293,-0.0293799,0.0175664,-0.0415088
subroot_map_50118013,5.81466e-05,0.000795606,-0.000630756
subroot_map_50023068,-0.041561,0.0211569,-0.0474075
subroot_map_50013908,-0.0475212,0.0242611,-0.0516366
subroot_map_3332,-0.0500126,0.0295615,-0.0543003
subroot_map_50017117,-0.0153886,0.0266056,-0.0344397
subroot_map_50012346,-0.0313669,0.0207438,-0.0410892
subroot_map_50003848,-0.0148616,0.00629273,-0.0148924
subroot_map_50012353,-0.0443617,0.0262207,-0.0503574
subroot_map_50020856,-0.0394605,0.0219093,-0.0466522
subroot_map_50012320,-0.0478357,0.0220662,-0.0509312
subroot_map_50008884,-0.0526661,0.0241428,-0.0551227
subroot_map_124546013,-0.0443533,0.0216027,-0.0486962
subroot_map_50020846,-0.053627,0.0228327,-0.0544656
subroot_map_50012097,0.0211285,-0.00313351,0.0124949
subroot_map_50012099,-0.0394359,0.0182069,-0.0457893
subroot_map_50020492,0.0335184,-0.00686119,0.0207336
subroot_map_121388024,0.0340353,-0.000765248,0.00991264
subroot_map_50018391,-0.00753452,0.0064917,-0.0142704
overseas_list_sg,0.000741038,-0.00183311,0.00229486
overseas_list_tw,-0.0161666,0.031133,-0.0413763
subroot_map_50015380,0.00410752,-0.000139921,-0.000449801
qq_length_7,-0.00740065,0.039924,-0.00980674
subroot_map_50011720,0.0345281,-0.00705654,0.0201866
subroot_map_50011721,0.00622352,-0.00222625,0.0039023
subroot_map_50020674,0.0210366,-0.00123327,0.0113862
subroot_map_50008555,-0.0513202,0.0206503,-0.0534034
subroot_map_50020673,-0.0528852,0.0214415,-0.0545208
subroot_map_125142004,-0.0519482,0.0289268,-0.05562
subroot_map_110805,-0.00194689,0.00302127,-0.0064941
subroot_map_211503,0.0324696,-0.0101137,0.0206015
subroot_map_50005273,-0.0462928,0.0205989,-0.0503682
subroot_map_50011739,-0.0396045,0.0219081,-0.0462645
subroot_map_50020442,0.0594358,-0.0130192,0.0388698
subroot_map_50016195,-0.0200015,0.0159361,-0.0342126
subroot_map_50011982,0.00809697,-0.000110157,0.00450091
subroot_map_50011704,0.0627487,-0.0138177,0.0413174
subroot_map_50005051,-0.05042,0.0234705,-0.0531727
subroot_map_50020672,0.00629941,0.00236584,-0.00337507
subroot_map_50020671,-0.0289114,0.0331595,-0.0429432
subroot_map_121418029,-0.0591132,0.02406,-0.0578979
subroot_map_164206,-0.0541251,0.0236176,-0.0555792
subroot_map_122014001,-0.00109078,0.0100356,-0.0198283
subroot_map_50004399,-0.0135748,0.00883741,-0.0182308
subroot_map_50132001,-0.0600494,0.0242597,-0.0597994
subroot_map_50020617,0.0303377,-0.00378133,0.015262
subroot_map_50020854,-0.031812,0.0318691,-0.044833
subroot_map_50020851,-0.0589747,0.0240356,-0.0578368
subroot_map_50000802,-0.0499766,0.0223951,-0.0525545
subroot_map_50020834,-0.0458074,0.0231538,-0.0504443
subroot_map_124420003,0.0145558,-0.00433178,0.00924638
subroot_map_50020843,-0.0509292,0.0208592,-0.052886
subroot_map_124942005,-0.0483737,0.0242437,-0.0519346
subroot_map_50020842,-0.0297655,0.0184007,-0.0388264
subroot_map_122732001,-0.0116561,0.00451117,-0.0113645
subroot_map_50015230,-0.0374399,0.0195824,-0.0438816
subroot_map_50010801,-0.0474093,0.0328668,-0.0560907
subroot_map_350504,0.0379931,-0.0108657,0.0217554
subroot_map_350502,-0.0472845,0.0270289,-0.0528068
subroot_map_50025009,-0.0502088,0.0252835,-0.0531017
subroot_map_50025008,-0.05656,0.0241284,-0.0565393
subroot_map_50018720,-0.0486538,0.0217424,-0.0516278
subroot_map_50012186,0.0177343,0.000374293,0.00895049
subroot_map_290501,0.00434975,-0.00114891,0.00274536
subroot_map_50013007,0.0300207,-0.00664252,0.0152613
subroot_map_50024138,-0.055464,0.0246538,-0.0561522
subroot_map_50024389,-0.00280171,0.00103367,-0.00286104
subroot_map_50023052,-0.0579822,0.0235497,-0.0570929
subroot_map_10,0,0,0
subroot_map_50017859,-0.0557191,0.0239933,-0.0563347
subroot_map_50011161,-0.0209264,0.0175221,-0.0270673
subroot_map_50005961,-0.0490553,0.0227268,-0.0517556
subroot_map_50004870,-0.0359843,0.0219604,-0.0440942
subroot_map_50003770,-0.0488574,0.0218439,-0.0535126
subroot_map_50024258,-0.0235996,0.0143288,-0.0316914
subroot_map_50024253,-0.0536962,0.0223769,-0.0552187
subroot_map_50004893,-0.0542553,0.0225235,-0.0551604
subroot_map_50025555,0.0318539,-0.00663573,0.0201973
subroot_map_121392034,-0.05565,0.0242853,-0.0563054
subroot_map_122854005,-0.0278416,0.0196758,-0.0400577
subroot_map_50004645,-0.0533369,0.0242581,-0.0556275
subroot_map_50003312,0.0195087,0.00412484,-0.00235716
subroot_map_50017905,0.0149037,-0.00277156,0.0089768
subroot_map_50013796,-0.0539739,0.022312,-0.0542756
subroot_map_50010020,-0.0427771,0.0279884,-0.0505152
subroot_map_122650004,0.0355576,0.010982,0.0164008
subroot_map_50022271,0.00451504,0.0102666,-0.0177734
subroot_map_50013322,-0.0396382,0.0240846,-0.0476574
subroot_map_50015943,-0.0505247,0.0233564,-0.0530059
subroot_map_121380022,-0.0058173,0.00419825,-0.0106711
subroot_map_50506014,-0.0433807,0.0248536,-0.0496735
subroot_map_50021132,-0.0193086,0.016368,-0.0331881
